trade_id,year,region1,region2,industry1,industry2,amount,total_employment_value,employment_count,unique_employment_factors,economic/employment,employment_People,employment_Hours,employment_intensity
18422,2019,KR,KR,TEXT1,RETA1,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,2019,KR,KR,BUSIN,LEAD1,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,2019,KR,KR,COALT,CHEM1,20.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,2019,KR,KR,BUSIN,OFFIC,20.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15061,2019,KR,KR,PUBLI,AIRTR,20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8290,2019,KR,KR,HEALT,BIODI,20.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,2019,KR,KR,INSUR,CEMEN,20.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,2019,KR,KR,DISTR,DAIRY,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12447,2019,KR,KR,OFFIC,FOUND,20.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6136,2019,KR,KR,ELECT,NAPHT,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4376,2019,KR,KR,DISTR,RENTI,20.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16400,2019,KR,KR,RENTI,PRINT,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15979,2019,KR,KR,REALE,WEARI,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16407,2019,KR,KR,RENTI,REALE,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11076,2019,KR,KR,MEDIC,PAPER,20.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,2019,KR,KR,EDUCA,MOTOR,20.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14795,2019,KR,KR,PRINT,CERAM,20.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11168,2019,KR,KR,MEMBE,DISTR,20.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19959,2019,KR,KR,WHOLE,ADDIT,20.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14913,2019,KR,KR,PRINT,SEACO,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15974,2019,KR,KR,REALE,TRAN2,20.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13736,2019,KR,KR,PFERT,LIQUE,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11085,2019,KR,KR,MEDIC,POULT,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126,2019,KR,KR,ELEC2,RESEA,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,2019,KR,KR,COLLE,BEVER,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4371,2019,KR,KR,DISTR,RAWMI,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7396,2019,KR,KR,FOODW,NONME,20.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6197,2019,KR,KR,ELECT,TRAN2,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7780,2019,KR,KR,FURNI,COLLE,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12416,2019,KR,KR,OFFIC,COLLE,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6068,2019,KR,KR,ELECT,COLLE,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10993,2019,KR,KR,MEDIC,COLLE,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15375,2019,KR,KR,RADIO,COLLE,20.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9810,2019,KR,KR,LEAD1,FABRI,20.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,2019,KR,KR,BASIC,MOTOR,20.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15408,2019,KR,KR,RADIO,FOOD5,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15185,2019,KR,KR,PUBLI,PRINT,20.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16487,2019,KR,KR,RESEA,ELEC3,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8265,2019,KR,KR,GLASS,TEXTI,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12310,2019,KR,KR,NONSP,GASDI,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8302,2019,KR,KR,HEALT,CERAM,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13428,2019,KR,KR,PAPER,WEARI,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239,2019,KR,KR,FABRI,AUXIL,20.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13134,2019,KR,KR,PAPE1,NONME,20.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9692,2019,KR,KR,LANDT,NONF1,20.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17528,2019,KR,KR,SEACO,RECRE,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7788,2019,KR,KR,FURNI,DIST1,20.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,2019,KR,KR,CONST,93197,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20258,2019,KR,KR,WOOD1,PLAST,20.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6347,2019,KR,KR,FABRI,PAPE1,20.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20074,2019,KR,KR,WHOLE,PAPE1,20.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15126,2019,KR,KR,PUBLI,GASDI,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2177,2019,KR,KR,CEMEN,NONME,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18327,2019,KR,KR,TEXT1,EDUCA,20.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16701,2019,KR,KR,RETA1,MEAT4,20.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16099,2019,KR,KR,RECRE,PFERT,20.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4190,2019,KR,KR,DIST1,PREC1,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9060,2019,KR,KR,INSUR,RETAI,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5248,2019,KR,KR,ELEC3,MOTOR,20.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2019,KR,KR,93197,NONF1,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16917,2019,KR,KR,RETAI,WHOLE,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10788,2019,KR,KR,MEATC,BUSIN,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,2019,KR,KR,FOOD5,PLAS1,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19769,2019,KR,KR,WEARI,WEARI,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19154,2019,KR,KR,TRANS,SALEM,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17527,2019,KR,KR,SEACO,REALE,20.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9433,2019,KR,KR,KEROS,CEMEN,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17218,2019,KR,KR,SALEM,RAILW,20.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15128,2019,KR,KR,PUBLI,GLASS,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15441,2019,KR,KR,RADIO,MOTOR,19.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15912,2019,KR,KR,REALE,MOTOR,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9608,2019,KR,KR,LANDT,CATTL,19.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,2019,KR,KR,COLLE,DISTR,19.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13012,2019,KR,KR,PADDY,RUBBE,19.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8011,2019,KR,KR,GASDI,MOTOR,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,2019,KR,KR,BITU1,MOTOR,19.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20003,2019,KR,KR,WHOLE,ELE12,19.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,2019,KR,KR,GASDI,RUBBE,19.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14174,2019,KR,KR,PLAS1,WHOLE,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7337,2019,KR,KR,FOODW,ELEC2,19.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17463,2019,KR,KR,SEACO,HEALT,19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14722,2019,KR,KR,PREC1,SECO9,19.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13945,2019,KR,KR,PIGS9,WOODW,19.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19641,2019,KR,KR,WEARI,COMPU,19.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200,2019,KR,KR,GLASS,LIQUE,19.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2098,2019,KR,KR,CATTL,WHOLE,19.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13320,2019,KR,KR,PAPER,FISHF,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5166,2019,KR,KR,ELEC3,BEVER,19.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17192,2019,KR,KR,SALEM,OFFIC,19.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8283,2019,KR,KR,HEALT,ALUM1,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15155,2019,KR,KR,PUBLI,MOTOR,19.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1598,2019,KR,KR,BITU1,NAPHT,19.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,2019,KR,KR,DISTR,VEGET,19.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14055,2019,KR,KR,PLAS1,EDUCA,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17362,2019,KR,KR,SANDC,PUBLI,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820,2019,KR,KR,BUSIN,ANIMA,19.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2019,KR,KR,AIRTR,RAILW,19.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9381,2019,KR,KR,KERO1,REALE,19.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13075,2019,KR,KR,PAPE1,ELEC2,19.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6476,2019,KR,KR,FINAN,FORES,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2305,2019,KR,KR,CERAM,LANDT,19.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17449,2019,KR,KR,SEACO,FINAN,19.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14439,2019,KR,KR,POSTT,NAPHT,19.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9458,2019,KR,KR,KEROS,ELEC3,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16124,2019,KR,KR,RECRE,SALEM,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,2019,KR,KR,CERAM,MEMBE,19.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16505,2019,KR,KR,RESEA,FOODW,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18242,2019,KR,KR,SUPPO,PREC1,19.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18085,2019,KR,KR,SUGA1,SUGA1,19.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15985,2019,KR,KR,REALE,WOODW,19.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8507,2019,KR,KR,HEAVY,FABRI,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4551,2019,KR,KR,EDUCA,SECO9,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,2019,KR,KR,BUSIN,BIODI,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2019,KR,KR,AUXIL,93197,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19078,2019,KR,KR,TRANS,FISHF,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11945,2019,KR,KR,NONF1,MEDIC,19.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2019,KR,KR,AIRTR,ELECT,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9862,2019,KR,KR,LEAD1,RADIO,19.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,2019,KR,KR,FISH5,MACHI,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,2019,KR,KR,DAIRY,RESEA,19.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3557,2019,KR,KR,CONST,TRANS,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7331,2019,KR,KR,FOODW,DISTR,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,2019,KR,KR,BUSIN,PREC1,19.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20052,2019,KR,KR,WHOLE,MEAT4,19.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16187,2019,KR,KR,REFI1,REFI1,19.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13486,2019,KR,KR,PARAF,NFERT,19.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240,2019,KR,KR,GLASS,PUBLI,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6060,2019,KR,KR,ELECT,CERAM,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15111,2019,KR,KR,PUBLI,ELECT,19.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030,2019,KR,KR,GASDI,PAPER,19.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2019,KR,KR,ALUM1,PAPER,19.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4207,2019,KR,KR,DIST1,SALEM,19.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16443,2019,KR,KR,RESEA,AIRTR,19.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11378,2019,KR,KR,MOTO1,KEROS,19.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13069,2019,KR,KR,PAPE1,DISTR,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18535,2019,KR,KR,TEXTI,FOOD5,19.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,2019,KR,KR,FOOD5,FABRI,19.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15781,2019,KR,KR,RAWMI,PUBLI,18.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4329,2019,KR,KR,DISTR,MEDIC,18.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17145,2019,KR,KR,SALEM,FABRI,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7359,2019,KR,KR,FOODW,FURNI,18.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251,2019,KR,KR,WOOD1,PAPER,18.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11059,2019,KR,KR,MEDIC,NAPHT,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17768,2019,KR,KR,STEAM,HEALT,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,2019,KR,KR,COLLE,CHEM1,18.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19897,2019,KR,KR,WHITE,GASDI,18.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19330,2019,KR,KR,VEGET,CHEM1,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13097,2019,KR,KR,PAPE1,FURNI,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7993,2019,KR,KR,GASDI,KEROS,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9481,2019,KR,KR,KEROS,GLASS,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2534,2019,KR,KR,CHEM1,DISTR,18.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,2019,KR,KR,CERAM,OFFIC,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17114,2019,KR,KR,SALEM,BUSIN,18.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16419,2019,KR,KR,RENTI,SECO9,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17631,2019,KR,KR,SECO9,NONF1,18.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12728,2019,KR,KR,OILSE,CONST,18.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5870,2019,KR,KR,ELEC7,SECO9,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7373,2019,KR,KR,FOODW,LANDT,18.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19360,2019,KR,KR,VEGET,FORES,18.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16371,2019,KR,KR,RENTI,MEMBE,18.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14906,2019,KR,KR,PRINT,RENTI,18.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,2019,KR,KR,COMPU,MEDIC,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13786,2019,KR,KR,PFERT,RESEA,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,2019,KR,KR,CONST,GLASS,18.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5080,2019,KR,KR,ELEC2,MEMBE,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8444,2019,KR,KR,HEALT,VEGET,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,2019,KR,KR,CERAM,CEMEN,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13111,2019,KR,KR,PAPE1,LANDT,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15086,2019,KR,KR,PUBLI,COKE1,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,2019,KR,KR,COKE1,CHEM1,18.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11244,2019,KR,KR,MEMBE,PAPER,18.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11140,2019,KR,KR,MEMBE,BEVER,18.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14295,2019,KR,KR,PLAST,OFFIC,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11368,2019,KR,KR,MOTO1,GLASS,18.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10233,2019,KR,KR,LIQUE,PRINT,18.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16047,2019,KR,KR,RECRE,FOOD5,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,2019,KR,KR,ELEC3,SUPPO,18.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9750,2019,KR,KR,LANDT,TOBAC,18.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17670,2019,KR,KR,SECO9,WOODW,18.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3872,2019,KR,KR,CROPS,PAPER,18.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15861,2019,KR,KR,REALE,ELEC3,18.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10967,2019,KR,KR,MEDIC,AIRTR,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3889,2019,KR,KR,CROPS,REALE,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2019,KR,KR,AIRTR,ALUM1,18.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8074,2019,KR,KR,GASDI,TRAN2,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15758,2019,KR,KR,RAWMI,MEMBE,18.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8924,2019,KR,KR,INSUR,ALUM1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9475,2019,KR,KR,KEROS,FOODW,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,2019,KR,KR,FOOD5,KERO1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12239,2019,KR,KR,NONME,SEACO,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,2019,KR,KR,FINAN,RAWMI,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2019,KR,KR,CEMEN,WHOLE,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,2019,KR,KR,EDUCA,RAILW,18.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5291,2019,KR,KR,ELEC3,RESEA,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,2019,KR,KR,BIODI,EDUCA,18.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9671,2019,KR,KR,LANDT,LEAD1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15909,2019,KR,KR,REALE,MEDIC,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10038,2019,KR,KR,LEATH,MEDIC,17.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17460,2019,KR,KR,SEACO,FURNI,17.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13921,2019,KR,KR,PIGS9,RETA1,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,2019,KR,KR,CROPS,RECRE,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8505,2019,KR,KR,HEAVY,ELECT,17.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7748,2019,KR,KR,FOUND,WHOLE,17.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9716,2019,KR,KR,LANDT,POULT,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18446,2019,KR,KR,TEXT1,WHOLE,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16620,2019,KR,KR,RETA1,BIODI,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,2019,KR,KR,ELEC1,KEROS,17.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,2019,KR,KR,DISTR,FISH5,17.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10147,2019,KR,KR,LIQUE,COPP1,17.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8655,2019,KR,KR,HOTEL,CROPS,17.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15172,2019,KR,KR,PUBLI,PAPER,17.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,2019,KR,KR,AUXIL,PAPER,17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17301,2019,KR,KR,SANDC,ELECT,17.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6270,2019,KR,KR,FABRI,DAIRY,17.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9701,2019,KR,KR,LANDT,PADDY,17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2019,KR,KR,AUXIL,AIRTR,17.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9729,2019,KR,KR,LANDT,REFI1,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18258,2019,KR,KR,SUPPO,RETAI,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8991,2019,KR,KR,INSUR,HEAVY,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20278,2019,KR,KR,WOOD1,RUBBE,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,2019,KR,KR,DIST1,SECO9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008,2019,KR,KR,LEATH,FOOD5,17.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6969,2019,KR,KR,FOOD3,EDUCA,17.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,2019,KR,KR,COLLE,SEACO,17.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18578,2019,KR,KR,TEXTI,OFFIC,17.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,2019,KR,KR,AIRTR,DISTR,17.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9543,2019,KR,KR,KEROS,PROCE,17.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9500,2019,KR,KR,KEROS,LUBRI,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,2019,KR,KR,EDUCA,PAPER,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7444,2019,KR,KR,FOODW,SUPPO,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256,2019,KR,KR,MEMBE,PRINT,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7389,2019,KR,KR,FOODW,MOTOR,17.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13402,2019,KR,KR,PAPER,RENTI,17.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8218,2019,KR,KR,GLASS,NONME,17.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,2019,KR,KR,BLAST,HEAVY,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8364,2019,KR,KR,HEALT,LEATH,17.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,2019,KR,KR,MOTO1,AUXIL,17.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15895,2019,KR,KR,REALE,KEROS,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17605,2019,KR,KR,SECO9,FOUND,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6233,2019,KR,KR,FABRI,ADDIT,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12810,2019,KR,KR,OILSE,SEACO,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13127,2019,KR,KR,PAPE1,MOTOR,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,2019,KR,KR,DAIRY,REALE,17.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023,2019,KR,KR,ELEC8,TRAN1,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15879,2019,KR,KR,REALE,FOODW,17.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,2019,KR,KR,BIODI,REALE,17.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5899,2019,KR,KR,ELEC8,BASIC,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13731,2019,KR,KR,PFERT,KEROS,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,2019,KR,KR,BEVER,AIRTR,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16136,2019,KR,KR,RECRE,TEXTI,17.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16281,2019,KR,KR,RENTI,93197,17.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2019,KR,KR,AIRTR,BEVER,17.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3108,2019,KR,KR,COLLE,ELEC1,17.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,2019,KR,KR,CERAM,CHEM1,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17244,2019,KR,KR,SALEM,TRANS,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
