trade_id,factor_id,coefficient,impact_value
6493,527,362560.432402,4133.679168988308
7903,527,362560.432402,3684.3807342302175
11993,527,362560.432402,481005.68767676764
11994,527,362560.432402,13412.495207064949
11995,527,362560.432402,25753.41739015021
11996,527,362560.432402,679925.020136504
11997,527,362560.432402,1719725.4159246085
11998,527,362560.432402,197974.62458781782
11999,527,362560.432402,23957.700617612005
12000,527,362560.432402,52699.479090603985
12001,527,362560.432402,3662.071606316259
12002,527,362560.432402,13028.116153126464
12003,527,362560.432402,171058.29754834782
12004,527,362560.432402,3662.5765795801076
12005,527,362560.432402,8423.815227813811
12006,527,362560.432402,718864.5660444404
12007,527,362560.432402,31654.883874603456
12008,527,362560.432402,69417.86213552262
12009,527,362560.432402,5654.034863394802
12010,527,362560.432402,5023.5837743567745
12011,527,362560.432402,61721.98381231176
12012,527,362560.432402,18519.9916531865
12013,527,362560.432402,30070.099647540548
12014,527,362560.432402,17857.04759893922
12015,527,362560.432402,90413.66905869768
12016,527,362560.432402,1307524.2225651753
12017,527,362560.432402,29215.768661839364
12018,527,362560.432402,296661.0044063635
12019,527,362560.432402,15019.699993866774
12020,527,362560.432402,9177.50596509074
12021,527,362560.432402,41586.35433573061
12022,527,362560.432402,483103.6126126936
12023,527,362560.432402,6600.295444923753
14004,527,362560.432402,3798.239608265222
23228,527,362560.432402,8415.321395166111
29555,527,362560.432402,29498.21897909667
29556,527,362560.432402,22296.698245880692
29557,527,362560.432402,4410.8910359349875
29558,527,362560.432402,67083.6364212175
29559,527,362560.432402,74817.25154792255
29560,527,362560.432402,75297.06887630963
29561,527,362560.432402,4822.373744028779
29562,527,362560.432402,13037.180996012705
29563,527,362560.432402,5418.841978694426
29564,527,362560.432402,11937.344736858602
29565,527,362560.432402,77180.81304633326
29566,527,362560.432402,16699.80300158702
32084,527,362560.432402,8635.668116812829
32085,527,362560.432402,34772.97778664863
32086,527,362560.432402,36129.93116484213
32087,527,362560.432402,1375195.588279793
32088,527,362560.432402,61881.09182473663
32089,527,362560.432402,4434.714568695909
32090,527,362560.432402,29678.541943774544
32091,527,362560.432402,21981.99018638664
32092,527,362560.432402,117664.87503140408
32093,527,362560.432402,3753.810738525861
32094,527,362560.432402,16267.8591176489
32095,527,362560.432402,5818.272203271452
32096,527,362560.432402,8785.478302878488
32097,527,362560.432402,12935.40017655546
32098,527,362560.432402,16809.04986183102
32099,527,362560.432402,356174.9883235284
32100,527,362560.432402,5375.760881752417
32101,527,362560.432402,29066.30710681557
32102,527,362560.432402,4584.872137290334
32103,527,362560.432402,21824.584379746822
32104,527,362560.432402,8057.651362057049
32105,527,362560.432402,35430.01611420712
32106,527,362560.432402,29847.574395862717
32107,527,362560.432402,51620.03723374175
34014,527,362560.432402,4622.838663570258
34015,527,362560.432402,6846.168554607204
38376,527,362560.432402,7257.956280732099
38377,527,362560.432402,79488.38615287076
38378,527,362560.432402,20971.75651474298
38379,527,362560.432402,991361.629797066
38380,527,362560.432402,137620.84268650445
38381,527,362560.432402,183647.4951885128
38382,527,362560.432402,4788.408703881963
38383,527,362560.432402,71566.66212525644
38384,527,362560.432402,93760.05347332964
38385,527,362560.432402,3954.432988201233
38386,527,362560.432402,3707.477034828169
38387,527,362560.432402,33875.68675394232
38388,527,362560.432402,10348.472102663143
38389,527,362560.432402,5069.628357065618
38390,527,362560.432402,8681.507653577895
38391,527,362560.432402,15830.488482128661
38392,527,362560.432402,5915.883755882015
38393,527,362560.432402,9781.47030978265
38394,527,362560.432402,218310.27994748307
38395,527,362560.432402,4857.70924129152
46160,527,362560.432402,11004.387989675683
46161,527,362560.432402,6143.429808455926
46162,527,362560.432402,63213.802750841525
46163,527,362560.432402,9721.374582693177
46164,527,362560.432402,23441.149274481595
46165,527,362560.432402,11889.161323615843
46166,527,362560.432402,5504.2437084525445
46167,527,362560.432402,23979.11073132372
46168,527,362560.432402,17410.189870289858
50250,527,362560.432402,3923.943366360089
57450,527,362560.432402,4452.618809315681
57451,527,362560.432402,84091.22887730967
57452,527,362560.432402,15194.675437330085
57453,527,362560.432402,4774.2262129206865
57454,527,362560.432402,9866.401318883722
57455,527,362560.432402,13828.018916535839
57456,527,362560.432402,103127.37439851576
57457,527,362560.432402,29742.353354125105
57458,527,362560.432402,15191.651871093902
57459,527,362560.432402,7115.0829706345385
57460,527,362560.432402,9074.467340358384
57461,527,362560.432402,3740.0178510895903
57462,527,362560.432402,6249.100518162725
57463,527,362560.432402,29256.431794892123
57464,527,362560.432402,38556.60969851586
57465,527,362560.432402,167569.59258803932
57466,527,362560.432402,41454.13618155631
57467,527,362560.432402,4924.7011669176345
57468,527,362560.432402,5924.089314663318
64594,527,362560.432402,10253.083281421277
64595,527,362560.432402,267864.65409404004
64596,527,362560.432402,2121976.937546503
64597,527,362560.432402,3708.381755949155
64598,527,362560.432402,4048.3567773144437
64599,527,362560.432402,7346.167952022697
64600,527,362560.432402,14947.04523648441
64601,527,362560.432402,8359.001540430178
64602,527,362560.432402,13151.91612854323
64603,527,362560.432402,150609.9709606721
64604,527,362560.432402,186013.39875951802
64605,527,362560.432402,4687.4479470321285
64606,527,362560.432402,97541.19806755758
72157,527,362560.432402,82200.38665975475
75848,527,362560.432402,29715.649708435372
75849,527,362560.432402,4610.259580168619
75850,527,362560.432402,33899.90991136234
75851,527,362560.432402,84538.52646046874
75852,527,362560.432402,4154.40476117116
75853,527,362560.432402,6126.947478295942
75854,527,362560.432402,30799.348289334357
75855,527,362560.432402,7605.679525626503
75856,527,362560.432402,4851.766400197676
75857,527,362560.432402,3752.7289562319143
75858,527,362560.432402,54979.60655731448
75859,527,362560.432402,13304.446206172885
75860,527,362560.432402,4187.657904917455
