trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
14362,2022,WM,WM,RADIO,NATUR,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17806,2022,WM,WM,TRAN1,RECRE,14.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13498,2022,WM,WM,PREC1,HEALT,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2109,2022,WM,WM,CHARC,FURNI,14.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18020,2022,WM,WM,TRANS,PAPER,14.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6886,2022,WM,WM,FURNI,AUXIL,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18194,2022,WM,WM,VEGE1,SUPPO,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15484,2022,WM,WM,RETA1,PROCE,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6988,2022,WM,WM,FURNI,PLAST,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8659,2022,WM,WM,LEAD1,FABRI,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10275,2022,WM,WM,NAPHT,BEVER,14.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10332,2022,WM,WM,NAPHT,MEATC,14.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767,2022,WM,WM,DISTR,NAPHT,14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10908,2022,WM,WM,NONME,PRIVA,14.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14602,2022,WM,WM,RAWMI,FABRI,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10336,2022,WM,WM,NAPHT,MOTO1,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,2022,WM,WM,COPP1,SALEM,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12343,2022,WM,WM,PFERT,CROPS,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9679,2022,WM,WM,MEATC,RESEA,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17858,2022,WM,WM,TRAN2,EDUCA,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14553,2022,WM,WM,RAILW,TEXTI,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13362,2022,WM,WM,POULT,KEROS,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10941,2022,WM,WM,NONME,VEGET,14.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18222,2022,WM,WM,VEGET,BRICK,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9740,2022,WM,WM,MEATP,FISH5,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14782,2022,WM,WM,REALE,MEATA,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6962,2022,WM,WM,FURNI,MEMBE,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13102,2022,WM,WM,PLAST,PFERT,14.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13431,2022,WM,WM,POULT,TRAN2,14.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13552,2022,WM,WM,PREC1,REALE,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14648,2022,WM,WM,RAWMI,OFFIC,14.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15483,2022,WM,WM,RETA1,PRIVA,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5558,2022,WM,WM,FISH5,VEGET,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16974,2022,WM,WM,SUPPO,CEREA,14.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3422,2022,WM,WM,DAIRY,BUSIN,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12054,2022,WM,WM,PAPE4,FINAN,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7340,2022,WM,WM,HEALT,RECRE,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15872,2022,WM,WM,SALEM,MEMBE,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,2022,WM,WM,DAIRY,GASDI,14.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7675,2022,WM,WM,INERT,FINAN,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14646,2022,WM,WM,RAWMI,NONME,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19390,2022,WM,WM,WOOLS,93197,14.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16100,2022,WM,WM,SEACO,CATTL,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14668,2022,WM,WM,RAWMI,PRINT,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2726,2022,WM,WM,COMPU,ELECT,14.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,2022,WM,WM,COPPE,TRAN2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,2022,WM,WM,COMPU,ALUM1,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12133,2022,WM,WM,PAPE4,RETA1,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16837,2022,WM,WM,SUGAR,CHARC,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15573,2022,WM,WM,RETAI,HOTEL,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,2022,WM,WM,DISTR,CATTL,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,2022,WM,WM,BASIC,PRINT,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16950,2022,WM,WM,SUGAR,WEARI,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2022,WM,WM,AIRTR,RADIO,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14527,2022,WM,WM,RAILW,PRINT,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9498,2022,WM,WM,MEATA,INSUR,13.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17284,2022,WM,WM,TEXT2,CRUDE,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18667,2022,WM,WM,WHEAT,CERAM,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15733,2022,WM,WM,RUBBE,NONF1,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10921,2022,WM,WM,NONME,RETA1,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,2022,WM,WM,BEVER,AUXIL,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,2022,WM,WM,CEREA,CERAM,13.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,2022,WM,WM,NONF1,RESEA,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16869,2022,WM,WM,SUGAR,HEAVY,13.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4989,2022,WM,WM,ELECT,ELEC4,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,2022,WM,WM,CROPS,NATUR,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8587,2022,WM,WM,LANDT,RETAI,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19309,2022,WM,WM,WOODW,LIQUE,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,2022,WM,WM,BASIC,PRIVA,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,2022,WM,WM,COPPE,FABRI,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2771,2022,WM,WM,COMPU,NONF1,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17723,2022,WM,WM,TRAN1,DAIRY,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14147,2022,WM,WM,PULP5,CERAM,13.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,2022,WM,WM,ELEC5,CHEM1,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,2022,WM,WM,BEVER,CRUDE,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,2022,WM,WM,COLLE,PAPER,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2022,WM,WM,93197,CEREA,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1798,2022,WM,WM,CERAM,BASIC,13.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,2022,WM,WM,BUSIN,NFERT,13.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7500,2022,WM,WM,HOTEL,TRAN1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18825,2022,WM,WM,WHOLE,DIST1,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15512,2022,WM,WM,RETA1,TRAN1,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17694,2022,WM,WM,TRAN1,AIRTR,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14207,2022,WM,WM,PULP5,MEMBE,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16290,2022,WM,WM,SECO9,FURNI,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,2022,WM,WM,CATTL,CRUDE,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2837,2022,WM,WM,CONST,ALUM1,13.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12917,2022,WM,WM,PLAS2,INSUR,13.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,2022,WM,WM,COPPE,OFFIC,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14214,2022,WM,WM,PULP5,NONF1,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10239,2022,WM,WM,MOTO1,RETAI,13.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,2022,WM,WM,CROPS,WOODW,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9099,2022,WM,WM,MACHI,MEAT4,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14271,2022,WM,WM,PULP5,WHEAT,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14172,2022,WM,WM,PULP5,FISHF,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2772,2022,WM,WM,COMPU,NONME,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,2022,WM,WM,ELEC6,SEACO,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,2022,WM,WM,COMPU,RETAI,13.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16221,2022,WM,WM,SEACO,SUGAR,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4368,2022,WM,WM,ELEC4,ALUM1,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14244,2022,WM,WM,PULP5,RECRE,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8314,2022,WM,WM,KEROS,BASIC,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16110,2022,WM,WM,SEACO,COLLE,13.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6855,2022,WM,WM,FOUND,RESEA,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13651,2022,WM,WM,PRINT,LEATH,13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14754,2022,WM,WM,REALE,FISH5,13.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,2022,WM,WM,KEROS,COKIN,13.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16404,2022,WM,WM,SEWAG,CRUDE,13.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5026,2022,WM,WM,ELECT,MEAT1,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14723,2022,WM,WM,REALE,CATTL,13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17371,2022,WM,WM,TEXT2,REALE,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12313,2022,WM,WM,PAPER,WHEAT,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,2022,WM,WM,COLLE,TRAN1,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2249,2022,WM,WM,CHEM1,MEATA,13.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14112,2022,WM,WM,PUBLI,SEACO,13.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14985,2022,WM,WM,RECRE,WEARI,13.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17970,2022,WM,WM,TRANS,FISH5,13.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10741,2022,WM,WM,NONF1,NONME,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,2022,WM,WM,CONST,OFFIC,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806,2022,WM,WM,CERAM,CEMEN,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10147,2022,WM,WM,MOTO1,ELEC2,13.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,2022,WM,WM,FABRI,VEGE1,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,2022,WM,WM,COPPE,FISH5,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2022,WM,WM,AIRTR,INLAN,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,2022,WM,WM,ELEC6,MEAT4,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18027,2022,WM,WM,TRANS,PLAST,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18526,2022,WM,WM,WEARI,COMPU,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8950,2022,WM,WM,LUBRI,HEAVY,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12244,2022,WM,WM,PAPER,MEDIC,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10240,2022,WM,WM,MOTO1,RUBBE,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14798,2022,WM,WM,REALE,OILSE,13.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,2022,WM,WM,GLASS,TRANS,13.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5100,2022,WM,WM,ELECT,WHEAT,13.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14416,2022,WM,WM,RADIO,TRAN2,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17658,2022,WM,WM,TOBAC,PUBLI,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7801,2022,WM,WM,INLAN,CONST,13.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6411,2022,WM,WM,FOOD5,PRINT,13.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,2022,WM,WM,AIRTR,TRANS,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13540,2022,WM,WM,PREC1,PLAST,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13128,2022,WM,WM,PLAST,SECO9,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6329,2022,WM,WM,FOOD5,COMPU,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13059,2022,WM,WM,PLAST,FURNI,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18361,2022,WM,WM,WASTE,BUSIN,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11282,2022,WM,WM,OILSE,FABRI,13.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18973,2022,WM,WM,WOOD1,EDUCA,13.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6203,2022,WM,WM,FOOD4,FOOD5,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12416,2022,WM,WM,PFERT,PUBLI,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,2022,WM,WM,COPPE,DAIRY,13.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17969,2022,WM,WM,TRANS,FINAN,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6386,2022,WM,WM,FOOD5,MOTOR,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15769,2022,WM,WM,RUBBE,RETA1,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2022,WM,WM,AUXIL,MEAT1,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200,2022,WM,WM,MOTO1,NONF1,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5046,2022,WM,WM,ELECT,PADDY,13.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12158,2022,WM,WM,PAPE4,WHOLE,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10255,2022,WM,WM,MOTO1,TRAN2,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,2022,WM,WM,CEREA,TEXTI,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328,2022,WM,WM,HEALT,POSTT,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5032,2022,WM,WM,ELECT,MEMBE,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9723,2022,WM,WM,MEATP,CHEM1,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4997,2022,WM,WM,ELECT,FISH5,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,2022,WM,WM,CEREA,SUPPO,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5035,2022,WM,WM,ELECT,NAPHT,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6311,2022,WM,WM,FOOD5,BASIC,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3293,2022,WM,WM,CROPS,CEMEN,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15239,2022,WM,WM,RESEA,CERAM,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14634,2022,WM,WM,RAWMI,MEATA,13.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12550,2022,WM,WM,PIGS9,POULT,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4493,2022,WM,WM,ELEC4,VEGET,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,2022,WM,WM,DIST1,SALEM,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14468,2022,WM,WM,RAILW,FISH5,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2022,WM,WM,ANIMA,LEATH,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4130,2022,WM,WM,ELEC2,CROPS,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18473,2022,WM,WM,WASTE,RETA1,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6267,2022,WM,WM,FOOD4,RAILW,12.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10345,2022,WM,WM,NAPHT,OFFIC,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7367,2022,WM,WM,HEALT,WHOLE,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8767,2022,WM,WM,LEATH,BUSIN,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758,2022,WM,WM,DISTR,MEAT1,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9428,2022,WM,WM,MEAT4,SALEM,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13290,2022,WM,WM,POSTT,TRANS,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9455,2022,WM,WM,MEATA,AUXIL,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14251,2022,WM,WM,PULP5,RUBBE,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2022,WM,WM,AIRTR,ALUM1,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8596,2022,WM,WM,LANDT,SUGAR,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2911,2022,WM,WM,CONST,MEAT4,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,2022,WM,WM,BEVER,LIQUE,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9116,2022,WM,WM,MACHI,OILSE,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13386,2022,WM,WM,POULT,OFFIC,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12195,2022,WM,WM,PAPER,DISTR,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19383,2022,WM,WM,WOODW,WHEAT,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,2022,WM,WM,FORES,TEXTI,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3044,2022,WM,WM,COPP1,FURNI,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14737,2022,WM,WM,REALE,CROPS,12.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3272,2022,WM,WM,COPPE,WEARI,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1240,2022,WM,WM,BRICK,CEMEN,12.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18278,2022,WM,WM,VEGET,MEATA,12.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13496,2022,WM,WM,PREC1,GASDI,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,2022,WM,WM,BEVER,MOTOR,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1729,2022,WM,WM,CEMEN,NATU1,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15886,2022,WM,WM,SALEM,PAPER,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11031,2022,WM,WM,OFFIC,NATU1,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6981,2022,WM,WM,FURNI,PAPER,12.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2022,WM,WM,93197,TEXTI,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18112,2022,WM,WM,VEGE1,FISHF,12.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3760,2022,WM,WM,DISTR,MEATA,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13257,2022,WM,WM,POSTT,POULT,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,2022,WM,WM,COPPE,POULT,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3908,2022,WM,WM,EDUCA,MEMBE,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,2022,WM,WM,SUPPO,ELECT,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,2022,WM,WM,CONST,FISHF,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6938,2022,WM,WM,FURNI,GASDI,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18061,2022,WM,WM,TRANS,TRAN2,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,2022,WM,WM,ELECT,TOBAC,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3509,2022,WM,WM,DAIRY,POSTT,12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9611,2022,WM,WM,MEATC,FISH5,12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3759,2022,WM,WM,DISTR,MEAT4,12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14430,2022,WM,WM,RAILW,AIRTR,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2022,WM,WM,AIRTR,WHEAT,12.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17988,2022,WM,WM,TRANS,INSUR,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17717,2022,WM,WM,TRAN1,COMPU,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17525,2022,WM,WM,TEXTI,RAILW,12.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15536,2022,WM,WM,RETAI,BUSIN,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13420,2022,WM,WM,POULT,SALEM,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16816,2022,WM,WM,SUGA1,WHOLE,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15457,2022,WM,WM,RETA1,NFERT,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16436,2022,WM,WM,SEWAG,HOTEL,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,2022,WM,WM,BASIC,NFERT,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8540,2022,WM,WM,LANDT,MEDIC,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12560,2022,WM,WM,PIGS9,REALE,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9136,2022,WM,WM,MACHI,PROCE,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410,2022,WM,WM,FINAN,VEGE1,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,2022,WM,WM,ALUM1,PROCE,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,2022,WM,WM,CHEM1,COMPU,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,2022,WM,WM,COPPE,MEAT4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10157,2022,WM,WM,MOTO1,FISH5,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14169,2022,WM,WM,PULP5,FABRI,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14789,2022,WM,WM,REALE,NAPHT,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17994,2022,WM,WM,TRANS,LIQUE,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16867,2022,WM,WM,SUGAR,GLASS,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9104,2022,WM,WM,MACHI,MEMBE,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16341,2022,WM,WM,SECO9,PULP5,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12435,2022,WM,WM,PFERT,SUGAR,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9034,2022,WM,WM,MACHI,BASIC,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,2022,WM,WM,BUSIN,93197,12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,2022,WM,WM,COPPE,LANDT,12.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18565,2022,WM,WM,WEARI,INSUR,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3257,2022,WM,WM,COPPE,SEACO,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,2022,WM,WM,BEVER,SALEM,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501,2022,WM,WM,HOTEL,TRAN2,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6270,2022,WM,WM,FOOD4,RECRE,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,2022,WM,WM,AIRTR,POULT,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4239,2022,WM,WM,ELEC2,TOBAC,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7642,2022,WM,WM,INERT,BUSIN,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17797,2022,WM,WM,TRAN1,PRINT,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
