trade_id,factor_id,coefficient,impact_value
1,1,0.007430999006436991,76.68382269697622
1,5,0.012927356154212673,133.40320546559
1,7,1.8496109108498051,19086.967313969024
1,15,0.031215865411516167,322.1305623208705
2,1,0.04003032725783264,84.45518384203015
2,5,0.053337011636129514,112.52936040967333
2,7,0.32288555902854954,681.2174947272533
2,15,0.007134103817924972,15.051389552981748
3,1,0.0345926990742196,520.6661293567737
3,5,0.04872753054095165,733.4141422569418
3,7,0.4809969807306398,7239.6442859805
3,15,0.025088132790330408,377.60976571108375
4,1,0.004146237916681571,556.6967899269677
4,5,0.0623774261722959,8375.137561284919
4,7,0.6110874684266855,82047.97671379251
4,15,0.04008039593122222,5381.415201511435
5,1,0.016207735987255115,26.905976280362598
5,5,0.05096981341736211,84.61345815976031
5,7,0.12207902582539121,202.65972840195718
5,15,0.004549897501933385,7.553148346034555
6,1,0.020232184263927557,33.588258383916695
6,5,0.05319449512454112,88.31030913605571
6,7,1.240039041426677,2058.638414234084
6,15,0.015291466356755858,25.385974957504672
7,1,0.03505411242020059,5416.308009936596
7,5,0.08741101574702842,13506.118171586979
7,7,1.5817168788973646,244395.45631418633
7,15,0.0029413224420695005,454.471877987323
8,1,0.02454484041563362,498.36531235434137
8,5,0.01944371605763574,394.7906550747322
8,7,0.5598855301388022,11368.072571886678
8,15,0.04934646707009018,1001.9444844018906
9,1,0.007982281602174148,7.357987358068108
9,5,0.054899933810622054,50.6062099872933
9,7,1.2744958952044263,1174.8175712404882
9,15,0.035420783556661097,32.65052407469463
10,1,0.028422785490858794,328.926948510787
10,5,0.01087937626772653,125.90321376470543
10,7,0.7202764856635845,8335.507671814681
10,15,0.02636787052585086,305.14613684098794
11,1,0.005305458458096835,4.965113298009923
11,5,0.04155642380882627,38.890579221490064
11,7,0.16308590670359646,152.62394578856075
11,15,0.004850346360596017,4.539196641563782
12,1,0.02044924053387821,19.02720034715232
12,5,0.021944417863875434,20.418403045621538
12,7,1.1783276116969605,1096.386709579554
12,15,0.034783783487726025,32.36491918398956
13,1,0.040228748256345065,219.5833926199862
13,5,0.028013521982032913,152.908167981069
13,7,0.4182169062922325,2282.7826147983333
13,15,0.006123824176385613,33.426098169657934
14,1,0.0321850822276382,0.803017801579573
14,5,0.07358281538382111,1.8358912438263366
14,7,0.16001367516871987,3.9923411954595607
14,15,0.046874400065940805,1.1695162816452231
15,1,0.0035465928989221484,0.14168638631193983
15,5,0.05871667017709635,2.3457309735749994
15,7,1.4472149869567412,57.81623872892182
15,15,0.043677487063558194,1.74491560818915
16,1,0.03599025967448896,26.30528079608398
16,5,0.08215552747628127,60.04747503241398
16,7,0.7449553658313315,544.4878768861201
16,15,0.0409264305735791,29.913128106228964
17,1,0.004925627472849082,1.167225942241047
17,5,0.0905334990454475,21.453723268799692
17,7,1.140425514692099,270.2466342165867
17,15,0.04104759072816219,9.727047574852595
18,1,0.02316359594139671,151.47879893068261
18,5,0.06792199256768726,444.1772288362422
18,7,1.1001650557786151,7194.55138556537
18,15,0.03684788656601126,240.967491156162
19,1,0.00499986911949889,1.539709695349683
19,5,0.015431687559150743,4.752188183840471
19,7,0.5694961446192782,175.37633773550672
19,15,0.008817689325546229,2.7154074278019613
20,1,0.043717394763017885,3.8160913888638315
20,5,0.029729258862223988,2.595067006083532
20,7,1.9541439860563494,170.57722854285876
20,15,0.017507893796784236,1.528264049521296
21,1,0.009923777868746264,1154.3588496127948
21,5,0.08107286564282312,9430.600035194606
21,7,1.3515447734516646,157215.0939407267
21,15,0.02541159010620381,2955.940198360695
22,1,0.02821281399594393,47.82664441406411
22,5,0.07472816004450375,126.6799241890432
22,7,0.5340640085294676,905.3506478992388
22,15,0.04982036188678036,84.45597567408893
23,1,0.048764864945192374,172.09998606727402
23,5,0.06852931177122433,241.85227651676948
23,7,0.4791306567653757,1690.9383312432285
23,15,0.034331183879133274,121.16092752255956
24,1,0.004537722039979616,0.38398203902307515
24,5,0.012758725198522546,1.079643326298978
24,7,0.589597488171306,49.89173944905591
24,15,0.0236685248802265,2.0028305753647664
25,1,0.04354535276501065,33.28432583946354
25,5,0.07544521627896772,57.66730551499177
25,7,1.511142390279964,1155.0567974343933
25,15,0.021849173387955695,16.700634170817814
26,1,0.017950814634801183,70.61096543116123
26,5,0.04339348866861425,170.69175915708763
26,7,1.9765341710985098,7774.855284749676
26,15,0.0029653503792116415,11.664442944659328
27,1,0.043484543309999985,7.294966985685597
27,5,0.06208078677151541,10.414672788789424
27,7,0.9333692964602218,156.5820331741668
27,15,0.03653762536034169,6.129552030450922
28,1,0.02484677812981044,189.4676158221817
28,5,0.08860809142734946,675.6756846937676
28,7,1.8113335416213912,13812.21524162142
28,15,0.021664325416799315,165.20001360627816
29,1,0.014564562064517526,9.672034375804799
29,5,0.06331152957340261,42.04392055910521
29,7,1.833490356671713,1217.5842760585513
29,15,0.011322447261277662,7.51901077726927
30,1,0.031525362594610654,45.32243753414201
30,5,0.06684041980832685,96.0931295374411
30,7,1.492914742589034,2146.288879683125
30,15,0.007446816571235731,10.70591584363705
31,1,0.03607542326942234,23.893113585571108
31,5,0.09181292685990769,60.80861958858546
