trade_id,factor_id,coefficient,impact_value
1,1,0.04910122028633765,11.080570294394088
1,5,0.04661536353518052,10.519592169769862
1,7,0.1876184292445205,42.33946084525662
1,15,0.03366287933101902,7.59663198926341
2,1,0.046713354850398736,0.6299277167185307
2,5,0.03876909202046814,0.5227996510615773
2,7,1.932021238189352,26.053228913271653
2,15,0.005613299305700213,0.07569511601599871
3,1,0.042665643422998945,0.015029683963881938
3,5,0.08561489656952816,0.030159274179533797
3,7,1.541109651558494,0.5428815589858579
3,15,0.04296292806560633,0.015134407433803784
4,1,0.021213116588590705,0.0010480329523502015
4,5,0.058771683795538356,0.002903612065940312
4,7,0.9181384518637606,0.045360583785720235
4,15,0.03929840758044236,0.0019415358392620206
5,1,0.0272073255807863,0.003964660925662449
5,5,0.052763555411185034,0.007688723605582154
5,7,1.6258734901106187,0.23692284922205537
5,15,0.009851573561713695,0.0014355747183030087
6,1,0.049853907254845224,0.20496233014075102
6,5,0.014278313298447864,0.05870184555785491
6,7,1.0780496748291624,4.432141541704123
6,15,0.01896454358757884,0.07796815250399905
7,1,0.010230816503014072,0.014940253661820857
7,5,0.07446829494263911,0.10874745098580813
7,7,1.0198982331611106,1.489376562289121
7,15,0.013988239486792054,0.020427289078384193
8,1,0.04535547003953685,0.08179743384412588
8,5,0.07543491811465129,0.13604495154920573
8,7,0.31080131577162,0.5605222488783621
8,15,0.0018687820071693502,0.003370300703912376
9,1,0.02382529387683639,2.9845334670824355e-05
9,5,0.024292094541047346,3.0430083892385228e-05
9,7,0.6650678397943158,0.0008331134281101761
9,15,0.040000554033263545,5.010766827526178e-05
10,1,0.03227667210026955,0.004061492346579776
10,5,0.04220239003856716,0.00531048193619638
10,7,0.29818386033134736,0.03752157170501064
10,15,0.010408264822214082,0.0013097102385671593
11,1,0.02821378348731402,0.0006232467141832743
11,5,0.07209107235563746,0.0015925026144686402
11,7,1.7616679754103683,0.03891551013177991
11,15,0.00312272983338869,6.898157096926343e-05
12,1,0.031954779385443305,0.9803885673427525
12,5,0.08045698838284805,2.468460527357154
12,7,1.263484540739058,38.76433580759319
12,15,0.0032676673196999776,0.10025366294885939
13,1,0.049802963839995225,0.003003396924226679
13,5,0.0389441679107052,0.00234855087129671
13,7,0.9673567590444171,0.058337016328548076
13,15,0.019062793575612396,0.0011495929394102471
14,1,0.035174694531983346,0.09266921663050509
14,5,0.06876759523081845,0.18117113067774177
14,7,0.9487963966419557,2.4996441330488044
14,15,0.02764746706862663,0.07283841833331917
15,1,0.0011345799325617612,0.0018733967088821258
15,5,0.03195911990223927,0.05277028821445785
15,7,1.5153624317425791,2.5021374968093113
15,15,0.03577556293513814,0.05907192603853391
16,1,0.02412612702848726,0.06063800282946518
16,5,0.02758149960318035,0.0693226496322319
16,7,1.5544613850667848,3.9069442747555763
16,15,0.0315341654989333,0.07925718100096717
17,1,0.0037319942612557408,1.315824576653607e-05
17,5,0.09680658246284458,0.00034132014003578347
17,7,1.192867974961008,0.004205807641377705
17,15,0.01990012832139696,7.016376792349047e-05
18,1,0.014109612795907635,0.1285793584075304
18,5,0.09902834421130742,0.9024344712381531
18,7,0.8983875777053325,8.186907749598262
18,15,0.018546039379414604,0.16900802870349255
19,1,0.02963441336060882,0.00012453527413313538
19,5,0.0684197296479415,0.00028752618397188864
19,7,0.22936035303633773,0.0009638609711309706
19,15,0.025815497023102575,0.00010848670967546937
20,1,0.0010032324217312005,1.2944492183737265e-05
20,5,0.09776094476507467,0.0012613884459620665
20,7,0.3791015154338465,0.004891465324563845
20,15,0.028723811529736524,0.00037061716286262373
21,1,0.020954541445460485,0.00010815966478446739
21,5,0.09074217791232134,0.0004683778726608873
21,7,0.30583408580928706,0.0015786034873105095
21,15,0.047973497112161055,0.0002476216136580758
22,1,0.039910131524143744,0.373044108671335
22,5,0.08071696438941835,0.7544697771063653
22,7,1.5179671852457592,14.188595576784147
22,15,0.004905559772943354,0.04585277229478816
23,1,0.01097314290199062,0.3060631307857275
23,5,0.04571887250463305,1.275191745860075
23,7,1.4300840065205596,39.88793294971831
23,15,0.014511489580357907,0.404754770169182
24,1,0.029560917416786806,0.0011248196355994684
24,5,0.027240497496356444,0.0010365255595890246
24,7,0.5201146298533585,0.019790831934376377
24,15,0.02661954331897335,0.0010128976916957439
25,1,0.04255761474925765,0.007107735175147211
25,5,0.09307846398468211,0.015545445307743384
25,7,1.308778975246031,0.2185849562682928
25,15,0.004164578940049596,0.0006955447196998779
26,1,0.03440847254423736,0.0026363154686208953
26,5,0.024324121273869174,0.0018636705565022696
26,7,1.3639388502594343,0.10450254903262646
26,15,0.013198464410107563,0.0010112426769794626
27,1,0.012317215387240982,0.27673314339624977
27,5,0.032325732695776856,0.7262681815855656
27,7,1.4974244929784168,33.6429114789779
27,15,0.023116613568787973,0.519365208486464
28,1,0.014696156093734172,0.0014926098253820745
28,5,0.060262487598911924,0.006120537950086935
28,7,0.6020692130003118,0.06114894378860519
28,15,0.0012779499297803215,0.00012979452649864752
29,1,0.0012938626634133173,0.00035410297303875603
29,5,0.043287314795371463,0.011846826790309094
29,7,0.5760441852475501,0.15765116682456232
29,15,0.01738506940850739,0.004757927512798985
30,1,0.007123240150393765,0.012000928190405593
30,5,0.057411050446462365,0.09672366496104466
30,7,0.692018563710297,1.165883069245645
30,15,0.00773255515353286,0.013027475863040894
31,1,0.03776670906178236,3.380534608759457
31,5,0.039362092562315446,3.52333892694808
31,7,1.8345530707965547,164.2126174480347
31,15,0.013987924241737924,1.252072610471419
32,1,0.032462753201325384,0.0016460326844261954
32,5,0.06640591984936804,0.0033671301332193634
32,7,0.7414559707538381,0.03759572561066515
32,15,0.010136131964479236,0.0005139553137627506
33,1,0.015013353371367184,0.03451227229163932
33,5,0.08135637258727171,0.187019729299577
33,7,0.9123686190208791,2.097327188078308
33,15,0.01563088063344612,0.035931826503759895
34,1,0.01323729614236362,0.00301632889818494
34,5,0.02961900260466522,0.006749161802458116
34,7,1.4371307734353864,0.3274731512964405
34,15,0.011566055523122874,0.0026355100873476202
35,1,0.046723343838479245,0.0029886314291922714
35,5,0.06798019663652441,0.0043483136166994054
35,7,1.8867261255629793,0.120683335863729
35,15,0.020060603308445408,0.001283164786823395
36,1,0.03907567069668598,0.04863631972066663
36,5,0.06912211478638575,0.08603423088024935
36,7,0.40789227371461123,0.5076913251205178
36,15,0.03946616081217421,0.04912235109942569
37,1,0.036433497062780186,0.00036092362510798515
37,5,0.0980708368565659,0.0009715257883330001
37,7,0.8070618931865549,0.007995052016924811
37,15,0.002869393257088141,2.842526520098022e-05
38,1,0.04759430656689461,0.0004908847913124606
38,5,0.03946028640623661,0.0004069910007078237
38,7,0.1064342475124136,0.001097756373552705
38,15,0.031169516968377255,0.0003214805075650541
39,1,0.035992334775457546,0.00894410765289536
39,5,0.05553540071558881,0.013800566305179184
39,7,0.9812070783321476,0.2438302986770909
39,15,0.034407029913363016,0.008550158845803792
40,1,0.04574995197144482,0.009203821854166646
40,5,0.03484276494652553,0.007009550560284353
40,7,1.1022445394726446,0.22174585860475154
40,15,0.026279031372838792,0.005286727369826051
41,1,0.03770256444249407,0.08930702631478929
41,5,0.061465948254278015,0.1455959598340032
41,7,0.4638465359042553,1.0987251238893416
41,15,0.004794674238793004,0.011357267197774818
42,1,0.04066843380117722,0.693380908336437
42,5,0.015540534619701282,0.2649600440312605
42,7,1.9849262752443064,33.84221753998104
42,15,0.017419370316786257,0.2969934586601266
43,1,0.043185403758519536,0.014033466192579017
43,5,0.012644853081989425,0.004109053124256594
43,7,1.4405582452787369,0.46812171877800085
43,15,0.03819163118896142,0.012410697098646508
44,1,0.0426497773357768,0.11115124771190031
44,5,0.047087835979795836,0.1227174453925503
44,7,0.6795059511421285,1.7708869545199826
44,15,0.030667298459729014,0.07992324229305461
45,1,0.029704621974649285,0.00020427351739419014
45,5,0.09452890045269126,0.0006500588025444644
45,7,1.9109480342489416,0.013141257170237173
45,15,0.029323759557508624,0.0002016543928128717
46,1,0.03459202312291961,0.14252372787361137
46,5,0.08624462033281476,0.3553392860313157
46,7,1.6166484800136227,6.660806371862243
46,15,0.012511499590084036,0.05154903939938839
47,1,0.04051536784843076,0.0008064498657101095
47,5,0.01145000706385246,0.00022790997958028577
47,7,1.0561668832392206,0.021022779414027314
47,15,0.0019347028237564146,3.8509852316884774e-05
48,1,0.0026281328757188738,0.0008412455991543142
48,5,0.03559624794439731,0.011394091678655755
48,7,1.7627286508372446,0.5642362049957003
48,15,0.04290704852921131,0.013734224049850002
49,1,0.031622844986057184,0.08171048628287551
49,5,0.018799790474191325,0.04857690768618835
49,7,0.8791406520795154,2.2716175671143515
49,15,0.030196592337699307,0.07802518227209013
50,1,0.029076731176590268,0.17092229655971597
50,5,0.07550166086717724,0.4438228352119768
50,7,1.579425515848967,9.284366759605497
50,15,0.04258296514259123,0.25031624608318637
51,1,0.011225428152112391,0.0005124801114909736
51,5,0.07298832520073704,0.0033321726823733054
51,7,1.9967909599724978,0.09116050095588625
51,15,0.018326648829658263,0.0008366757069940181
52,1,0.041330138839577285,4.321528582798348
52,5,0.06528962478820635,6.826760993414052
52,7,0.8840723935266649,92.43966328586153
52,15,0.02183129337827867,2.282706058643681
53,1,0.04084869959130426,0.07489934480365176
53,5,0.03516059224602152,0.06446974685813456
53,7,0.2272568712584831,0.4166935772665743
53,15,0.037227183083459466,0.06825900578803897
54,1,0.041113891389588694,1.0298632767425797
54,5,0.015770017385247234,0.3950237068235988
54,7,1.3711950532298887,34.34711195764231
54,15,0.003484345715308311,0.08727949543059013
55,1,0.005390752321036423,0.00013960971847412266
55,5,0.09046104859936374,0.0023427604860545713
55,7,1.8747061254549973,0.04855114440616072
55,15,0.015059450222353662,0.0003900096833819372
56,1,0.049321398269327923,0.0019446500227193956
56,5,0.015402807879131012,0.0006073037615140339
56,7,0.7086054946473122,0.027938982665094692
56,15,0.04606041489609547,0.0018160755780895948
57,1,0.010523829240379569,0.1247847517869475
57,5,0.02805240100031675,0.33262720402390233
57,7,1.3801619214551144,16.365066256848664
57,15,0.038865033498058886,0.4608363978045466
58,1,0.04303883258164364,0.029009407806625514
58,5,0.06615013204878913,0.04458708663682268
