trade_id,factor_id,coefficient,impact_value
1,1,0.0477485270488043,10.775310823899618
1,5,0.0834641687843801,18.835185437047667
1,7,0.15544877350713127,35.07980151976765
1,15,0.009656080384481222,2.179067584158092
2,1,0.046812194058966285,0.6312605594821176
2,5,0.060338265235556625,0.8136590868353538
2,7,1.350666476510836,18.213683267269584
2,15,0.0019275587179390947,0.02599305200666631
3,1,0.027376984448961566,0.00964399903858478
3,5,0.07770948373596413,0.027374460756834168
3,7,0.6450381376154812,0.227225434218712
3,15,0.040163809660948,0.014148371325490405
4,1,0.025822057407400054,0.0012757374404376363
4,5,0.026650179624257912,0.001316650776684849
4,7,1.3326478783591726,0.06583940104073048
4,15,0.02965199308889964,0.0014649552191091698
5,1,0.01682083200175507,0.0024511374767972865
5,5,0.056270175093444307,0.00819970944261827
5,7,0.36282417900789077,0.05287086527953293
5,15,0.013493236655046755,0.001966239128066262
6,1,0.04047847976004404,0.1664175184858259
6,5,0.026214962761076988,0.10777650434893754
6,7,1.4609114172237336,6.006185366229285
6,15,0.004882657341821454,0.020073869455062787
7,1,0.03948713675725579,0.05766380809963789
7,5,0.07937059448306445,0.11590637115983381
7,7,0.597205128913738,0.8721098762237667
7,15,0.006923192087241715,0.010110067549587048
8,1,0.03859517712453955,0.06960541793073395
8,5,0.07659347562267016,0.13813438047661358
8,7,1.3723005691636705,2.4749090886407203
8,15,0.007128041410791888,0.01285524094953009
9,1,0.027416444862220894,3.4343877419817e-05
9,5,0.04325159313907319,5.4180161594438e-05
9,7,0.8803572070824314,0.0011028008976960504
9,15,0.018228461224859226,2.2834325931190042e-05
10,1,0.002677822272272883,0.00033696022410706805
10,5,0.06871723140807703,0.008646941933016863
10,7,1.2452441919888495,0.15669365601490845
10,15,0.008512458258043181,0.0010711539268428315
11,1,0.020894717084315294,0.00046156743821487353
11,5,0.04739856136120302,0.00104704133845313
11,7,0.10377317181026535,0.002292364949217292
11,15,0.029552353010808347,0.000652815915974265
12,1,0.007589114045532553,0.23283780359597064
12,5,0.06576972212084166,2.0178478739226122
12,7,0.41769453721981353,12.81507670550128
12,15,0.016506183213395514,0.506417932594133
13,1,0.016652271529790208,0.0010042249946135777
13,5,0.028833815928307707,0.0017388401692521819
13,7,1.134172209557869,0.06839691984343169
13,15,0.004007841739702445,0.00024169524513605292
14,1,0.03626475447060936,0.09554102552428011
14,5,0.04806568853590406,0.12663108415562765
14,7,0.7789914287026718,2.0522857815898186
14,15,0.024569301453140895,0.06472886116327327
15,1,0.019729508056726887,0.03257698677772405
15,5,0.056882889081657666,0.09392393972337741
15,7,0.39604494232790055,0.6539418424678615
15,15,0.03965353171538518,0.0654751540012028
16,1,0.021471420698124053,0.05396573049243038
16,5,0.08042000694739973,0.2021256293255867
16,7,1.9056519179787683,4.7896177558018005
16,15,0.046678806530859616,0.11732134209324852
17,1,0.0321412626970511,0.0001133234952168151
17,5,0.07478833708633438,0.0002636883261233654
17,7,1.5990526314821851,0.005637931370127307
17,15,0.03400968561852407,0.00011991117094070495
18,1,0.03688642882062054,0.3361419920095925
18,5,0.06262077446517879,0.5706562696072486
18,7,0.7261839827361168,6.6176352205155355
18,15,0.031603544791886436,0.2879996475823211
19,1,0.018430134985742936,7.745056009143257e-05
19,5,0.05467951891988291,0.00022978450071858226
19,7,1.676141360382938,0.007043794701151029
19,15,0.021725713149623092,9.129985499974786e-05
20,1,0.008296330575772662,0.00010704576922112625
20,5,0.06501990954531779,0.0008389379097660146
20,7,1.8604248563464296,0.024004661820886928
20,15,0.028187172891392033,0.0003636930299208727
21,1,0.02795798201627971,0.00014430885881237327
21,5,0.08479237223229258,0.0004376671558666507
21,7,1.7008206948180424,0.008779013212424977
21,15,0.0033108256242955327,1.7089268720848425e-05
22,1,0.032513512502768946,0.3039071490915105
22,5,0.046085625799951596,0.43076708952220044
22,7,0.42797373955516205,4.000314609600093
22,15,0.01584118759932912,0.14806921156629593
23,1,0.026870922243099307,0.7494843238878152
23,5,0.044004105544514886,1.2273634300284746
23,7,0.12295345049122891,3.429420206623464
23,15,0.019392656080037905,0.5409003680277005
